Algae Type,Algae Amount (kg),Wall Size (m²),Temperature (°C),Sunlight Hours,Optimal Panel Type,Algae Type Encoded,Optimal Panel Type Encoded
Dunaliella,39.92967008332576,85.14094855279524,27.76707461117956,7.816385801434837,Flat Panel,4,0
Chlorella,9.975178366991814,20.38626633829673,27.085055913075102,4.893087435168493,V-Shaped,1,5
Chlorella,22.619945769668647,30.674465531490853,23.001489104589563,7.374193935489007,V-Shaped,1,5
Spirulina,85.241277470323,78.65631121118311,36.47103958535651,9.030985155306444,Flat Panel,2,0
Scenedesmus,38.442380068166,82.17225575525138,16.308679460782827,5.847834484224509,Vertical Column,3,4
Spirulina,21.92189935576305,16.272162705710766,24.42946979460609,11.22668805218164,V-Shaped,2,5
Spirulina,48.69148445933003,44.16394208034991,38.17510400253521,9.18763931345148,V-Shaped,2,5
Scenedesmus,59.034997648364886,65.38130565657168,24.484139955104663,11.28667381591803,V-Shaped,3,5
Scenedesmus,37.23106818512766,86.546048677936,36.650579767015614,5.377349508421193,V-Shaped,3,5
Scenedesmus,15.979013068433904,46.2734882116419,30.38881557982948,4.316460052500905,V-Shaped,3,5
Scenedesmus,68.48483397641883,87.56876341142274,22.04479118773165,9.77586517561316,V-Shaped,3,5
Chlorella,16.01152815328096,21.587899363124997,17.338003089947737,7.416899571354673,V-Shaped,1,5
Spirulina,32.29654222485135,61.24011687165026,26.14229475616866,4.39479650957937,Vertical Column,2,4
Chlorella,53.83622002917264,83.07709681517215,27.448714814556595,6.4802721920996005,Flat Panel,1,0
Haematococcus,3.334139538171686,16.51504584378793,28.44208804387751,4.037699404177929,V-Shaped,0,5
Haematococcus,7.785798441476105,30.5803676246143,34.082372799932045,5.092024096668657,V-Shaped,0,5
Spirulina,39.4790799410131,31.865082551833957,39.33416415380718,10.324540421529242,Tubular,2,1
Spirulina,40.76853645499071,83.74584078698435,26.16930397099017,4.056772259959097,Vertical Column,2,4
Spirulina,110.87845070879764,96.03820529434653,31.932517158391487,9.621036611503326,V-Shaped,2,5
Spirulina,132.52720923565826,93.97698877595306,22.976098246820182,11.751742896658396,V-Shaped,2,5
Chlorella,43.01549340119578,85.82990513186631,22.45375890691389,5.011713963228569,V-Shaped,1,5
Haematococcus,7.356581688277446,20.114744439003463,36.2607371919732,7.314616112161661,V-Shaped,0,5
Chlorella,21.17176111443617,47.2008213884073,30.042165215511627,4.4854645516054585,V-Shaped,1,5
Scenedesmus,67.53877670835871,84.51324590907812,25.901174352964475,9.989377402007928,V-Shaped,3,5
Haematococcus,30.220833408220223,74.90104805032897,31.8070663128288,8.069535525835008,Tubular,0,1
Haematococcus,20.024566713553,37.288737438370745,35.87391937630292,10.740276066814411,Tubular,0,1
Dunaliella,4.037670418006012,12.796131722001068,26.76764868289844,5.258972666799283,V-Shaped,4,5
Scenedesmus,39.35475757006173,72.44888817894544,35.05507522089641,6.790089979168707,V-Shaped,3,5
Scenedesmus,68.7464402366824,92.04191985367471,29.493427873494294,9.33629485700283,V-Shaped,3,5
Haematococcus,20.476664520023636,69.5215125889296,35.521005917621274,5.890741946625677,V-Shaped,0,5
Spirulina,50.53839311626864,41.55784223114322,35.781145127248564,10.134146850706683,V-Shaped,2,5
Dunaliella,12.256947872344492,19.11485114479057,23.65271250411019,10.68710726500994,V-Shaped,4,5
Scenedesmus,8.250869942117859,25.00878419854228,21.21813484476561,4.1239859346095225,Vertical Column,3,4
Chlorella,70.62627664965551,87.90805327354587,19.788033051253706,8.034107686344253,V-Shaped,1,5
Haematococcus,20.748257296036037,90.47639427549142,37.563552871073824,4.586446544909759,V-Shaped,0,5
Haematococcus,50.75621826712552,96.36329328483106,28.767263617369863,10.53434695659478,Tubular,0,1
Haematococcus,6.084434717953646,16.867220875667158,32.511371635608945,7.214507668813561,V-Shaped,0,5
Scenedesmus,13.400946575647025,23.700539252518013,39.60804947035104,7.06784898060034,V-Shaped,3,5
Haematococcus,27.278707482748025,62.80911170601321,22.10720722738648,8.686226167448382,V-Shaped,0,5
Scenedesmus,90.42496645159464,99.71269414109686,36.58575036304418,11.335688904819907,Tubular,3,1
Dunaliella,23.228254491143986,63.17342874059569,36.57410116188689,6.128171013830414,V-Shaped,4,5
Spirulina,58.672613560434186,93.93832904882308,31.1511736024149,5.204887624548153,Vertical Column,2,4
Haematococcus,41.93023896490004,81.57590641429158,32.2054729851934,10.280054689666096,Tubular,0,1
Haematococcus,31.67387548651732,57.452963495560944,27.177063608089448,11.026019741858772,Tubular,0,1
Spirulina,38.36986785549157,51.71962760967917,26.693716884366587,6.182351141598766,Vertical Column,2,4
Haematococcus,19.579930905796143,46.35786549727752,26.37810577581924,8.447296136594563,Tubular,0,1
Haematococcus,28.949423992277637,70.93844063052799,38.58275279685374,8.16184391282472,Tubular,0,1
Dunaliella,6.915849052398012,13.086811117298051,18.27536546626164,8.807657559979978,V-Shaped,4,5
Chlorella,64.90781170169039,56.95689032118232,21.057333230011665,11.395954262192422,V-Shaped,1,5
Scenedesmus,28.21542168397145,29.93058022359205,15.486156460488663,11.783693079616333,V-Shaped,3,5
Dunaliella,34.72793157698371,67.36641510350651,19.56562825632753,8.591801400253935,V-Shaped,4,5
Haematococcus,6.7601086227254745,33.20297866210038,29.27732906086287,4.071989258266046,V-Shaped,0,5
Scenedesmus,43.03905984732676,68.32919145349643,25.819177042704844,7.873475986580774,V-Shaped,3,5
Dunaliella,20.341913273373173,37.88624050779519,31.349855535506208,8.948681192576924,Flat Panel,4,0
Haematococcus,30.653830761060934,78.04038175966694,39.8648546805485,7.855889494611247,V-Shaped,0,5
Haematococcus,21.70027337592781,63.32346945114368,18.17756534426851,6.853785354471251,V-Shaped,0,5
Dunaliella,31.84992190061802,90.0774091265842,16.091523217825213,5.893065051760071,Vertical Column,4,4
Scenedesmus,60.88791864917584,65.2061661869954,20.034977569847182,11.672193407783729,V-Shaped,3,5
Scenedesmus,44.02904143642203,69.76906040331019,22.81852790471,7.8883535878772335,V-Shaped,3,5
Chlorella,54.830257363878914,74.83000322493938,37.03714548972276,7.327309234380076,Tubular,1,1
Spirulina,37.52183697474264,56.54061377712275,25.20101154007041,5.5302189682991765,Vertical Column,2,4
Scenedesmus,26.19350447508777,72.33155200698236,35.10936035344251,4.52663874690523,V-Shaped,3,5
Scenedesmus,44.209161934353865,54.26810397254861,17.831743826617146,10.183044619708143,V-Shaped,3,5
Spirulina,15.405342374914252,16.341460990026246,25.250594668543577,7.855959341862936,Vertical Column,2,4
Haematococcus,20.899347621313368,77.71016601800964,26.967543014233307,5.378793713159706,V-Shaped,0,5
Chlorella,23.04799469866846,24.596503516708964,26.5217183817413,9.370435388514238,V-Shaped,1,5
Chlorella,54.99841423764814,98.57069954436136,37.94396606587902,5.579590536729054,V-Shaped,1,5
Haematococcus,12.683315462347894,21.931666973603413,18.157086814614225,11.566211977970775,V-Shaped,0,5
Scenedesmus,47.72697439694785,66.34882917883421,16.16007215037814,8.991676075456114,V-Shaped,3,5
Dunaliella,26.70378113776192,69.00664709028857,16.928609352151526,6.44956736385665,Vertical Column,4,4
Scenedesmus,30.546038140254783,34.331373144602594,39.05913291136321,11.121765364436447,Tubular,3,1
Spirulina,35.36284157283959,38.29906952302649,27.958098075995583,7.694451852496149,Vertical Column,2,4
Dunaliella,24.028743204300277,87.80872074238752,33.42658794110438,4.560811842139536,V-Shaped,4,5
Dunaliella,8.532275009960413,14.676948831806222,32.48282302888259,9.688974536122288,V-Shaped,4,5
Spirulina,23.24488721346317,31.75880567317134,26.4563328691262,6.099328653569716,Vertical Column,2,4
Dunaliella,33.59196983892551,82.6965363880643,35.44626658537081,6.770128332277988,V-Shaped,4,5
Chlorella,77.50027068797519,99.2517526353462,17.420468274680466,7.808453617208494,V-Shaped,1,5
Chlorella,24.85676177682264,31.026228728370988,20.263212211015325,8.011531789583286,V-Shaped,1,5
Scenedesmus,28.00050214071924,53.69478762543972,18.36868162827269,6.5184404713645465,V-Shaped,3,5
Haematococcus,19.313627648984312,44.19318618658131,38.05558295387151,8.740545462118614,Tubular,0,1
Haematococcus,11.415094286815084,20.174767105105914,21.369189658215504,11.316209230416447,V-Shaped,0,5
Chlorella,44.99273486914304,83.14596138742114,27.623320102235,5.411295283423089,Flat Panel,1,0
Scenedesmus,76.10714999704325,93.91995805396158,18.276996542617574,10.129256812662224,V-Shaped,3,5
Chlorella,80.65070298340709,88.74889192473863,33.35774972457769,9.08751661393147,Tubular,1,1
Haematococcus,8.954599834147295,32.74892739560477,38.34968546281543,5.468637018841168,V-Shaped,0,5
Spirulina,63.47184945692876,51.06851384958661,24.579111713978143,10.357303139183111,V-Shaped,2,5
Haematococcus,19.853106622798897,86.88322553985455,36.80402879923766,4.570066661185823,V-Shaped,0,5
Haematococcus,31.6839036983338,74.32320847440319,30.291391891150354,8.525978452409166,Tubular,0,1
Scenedesmus,65.50557519051692,97.6054862292439,15.283314830112188,8.38907444155667,V-Shaped,3,5
Dunaliella,34.873106458217855,90.55766554896832,18.289132665983864,6.418213603971588,Vertical Column,4,4
Dunaliella,27.895432972355213,95.2685198253814,36.4831237767619,4.880141769020349,V-Shaped,4,5
Chlorella,36.13912107246975,78.8179215352701,29.039609024172705,4.585140075826272,V-Shaped,1,5
Chlorella,35.29248768071356,52.60914402346439,28.59694802902794,6.7084322194964106,Flat Panel,1,0
Spirulina,49.65594751919996,77.83124639886914,32.39703935921212,5.316625157708023,Vertical Column,2,4
Chlorella,23.36459491275377,20.77839697889775,35.48569634175912,11.24465710058506,Tubular,1,1
Chlorella,15.948134924955257,15.040207804510016,32.38526677424311,10.603666606370282,Tubular,1,1
Chlorella,32.647938276956324,49.61995536305486,19.22812156610445,6.579598477685197,V-Shaped,1,5
Spirulina,52.374836945567225,38.8596479262789,21.63212722715131,11.231624521519114,V-Shaped,2,5
Haematococcus,16.280229564484216,74.83358914589826,16.262686770807054,4.351048706949949,Vertical Column,0,4
Dunaliella,33.10915258689228,83.53004351478675,34.64172874694548,6.606236349964946,V-Shaped,4,5
Dunaliella,10.25899725556936,17.16885348583806,23.16932745387613,9.958922867730235,V-Shaped,4,5
Spirulina,39.661815561687575,41.949560423254766,24.65590988247724,7.878869917728829,Vertical Column,2,4
Dunaliella,6.962051764252915,23.270734042741104,18.15382740719542,4.986271419619302,Vertical Column,4,4
Chlorella,40.84442087920597,37.13105677696012,25.754397711107828,11.00006959795176,V-Shaped,1,5
Scenedesmus,66.21222829985737,69.31312129891012,34.090076677200344,11.940781748653285,V-Shaped,3,5
Haematococcus,16.916717824820747,66.02944565918024,16.3394139901852,5.123992078364139,Vertical Column,0,4
Haematococcus,14.84385969910076,35.51564712438454,27.601751993710607,8.359053488235148,Tubular,0,1
Haematococcus,34.65589058673774,59.26657654011027,23.525504306400848,11.69491899478399,V-Shaped,0,5
Haematococcus,25.91156322579545,98.04389171765268,27.31953364662389,5.285706793527885,V-Shaped,0,5
Haematococcus,32.92975631740156,96.96031531352384,31.32967972894531,6.792419395692411,V-Shaped,0,5
Haematococcus,12.921519488080314,34.72345295264293,18.225910222235623,7.442531424339127,V-Shaped,0,5
Haematococcus,7.573312770100912,33.10125324852371,31.749248102416416,4.575846547706574,V-Shaped,0,5
Spirulina,15.854215866937237,12.80922043048728,22.439267911020387,10.314325237416838,V-Shaped,2,5
Chlorella,27.396695691918914,42.63248913352093,28.16487356474473,6.426248208523562,Flat Panel,1,0
Dunaliella,11.046820102693513,20.792967303441717,39.31566511081381,8.854612508708662,V-Shaped,4,5
Haematococcus,22.0503528393784,53.41205877244776,21.14999350766988,8.25669459150409,V-Shaped,0,5
Dunaliella,48.45198896137954,76.85481488191212,20.196093035491224,10.507255148517435,V-Shaped,4,5
Dunaliella,20.381169576116605,61.6142587501879,33.45376887104224,5.513109570613921,V-Shaped,4,5
Haematococcus,3.84116396781361,17.263760877458736,19.709625233371824,4.44997355452138,Vertical Column,0,4
Dunaliella,9.015970409908306,34.165006857774586,20.85144437543748,4.39824801218435,Vertical Column,4,4
Haematococcus,26.37683120168226,45.66495362425305,28.34042328273027,11.55233022624742,Tubular,0,1
Haematococcus,15.645880009681647,50.94556991577997,27.814405398105293,6.14219451683294,V-Shaped,0,5
Dunaliella,27.41059508882591,39.638914973425386,32.66606304372335,11.52511999348891,V-Shaped,4,5
Haematococcus,26.12722507268517,98.6423289415214,15.337931792493002,5.297365817097504,Vertical Column,0,4
Haematococcus,56.49841909706557,95.11972453076147,34.01161515690167,11.879432867531932,Tubular,0,1
Chlorella,42.44032785859567,68.92936422418794,20.854976494702257,6.157075193753633,V-Shaped,1,5
Spirulina,41.01386092178322,43.58866321946142,36.24000437456145,7.841079517106985,V-Shaped,2,5
Dunaliella,9.503664753233448,19.513054349137064,36.391091603623664,8.11735619241462,V-Shaped,4,5
Spirulina,20.62149832361825,18.954660356257435,31.854673720740347,9.06615133869991,V-Shaped,2,5
Chlorella,15.092503233458078,24.724757875934092,22.45844358968747,6.104206685942272,V-Shaped,1,5
Scenedesmus,54.19100397141909,71.54890670469757,21.27468015790177,9.467475896431337,V-Shaped,3,5
Chlorella,56.75612248113181,65.70416464870904,36.033492975151205,8.638131659474185,Tubular,1,1
Haematococcus,8.675446954662279,41.37422224985611,37.371730017638,4.193648355380239,V-Shaped,0,5
Dunaliella,31.58027401935264,60.39943043172021,19.579238185707315,8.71428582290281,V-Shaped,4,5
Dunaliella,28.7958001682488,90.55304729680932,16.540199632311733,5.299987323795532,Vertical Column,4,4
Spirulina,39.17869157436208,72.15537811479726,21.247543040922245,4.524806119560236,Vertical Column,2,4
Dunaliella,26.559077991544267,54.61216932058425,29.626945409330403,8.105360130644515,Flat Panel,4,0
Haematococcus,18.558369706424816,50.20198495701984,29.927915500387584,7.39348044596781,V-Shaped,0,5
Scenedesmus,37.04156708374142,71.9119082309792,27.903370116862444,6.438705354050136,V-Shaped,3,5
Spirulina,11.60619201941475,17.731934938253843,22.619022819933143,5.454467725335598,Vertical Column,2,4
Chlorella,20.327950728634757,26.921414547666007,30.406351014270317,7.550847929124555,Tubular,1,1
Scenedesmus,26.72992510005965,43.09376573147889,25.394370024741285,7.753419968742174,V-Shaped,3,5
Haematococcus,19.963644206232686,89.90856386661973,33.35569502965208,4.440877119525334,V-Shaped,0,5
Chlorella,26.7071635260858,48.84941927294051,20.40314995871905,5.467242788877917,V-Shaped,1,5
Spirulina,38.83661584589973,28.96359985674156,15.576177210165184,11.173972399261956,V-Shaped,2,5
Dunaliella,23.64973776050625,92.06394342730684,15.136092729792264,4.281397052252773,Vertical Column,4,4
Chlorella,34.51487159895519,68.02810539310835,16.878573829439663,5.073619410610802,V-Shaped,1,5
Spirulina,30.42277126128838,25.138998319018743,36.05928334545805,10.084852651120494,V-Shaped,2,5
Dunaliella,24.54717071132128,49.34332945405312,17.906842007322016,8.291283064640243,V-Shaped,4,5
Spirulina,17.671921873739144,18.459183647494186,31.924418807775712,7.977926783045148,Vertical Column,2,4
Scenedesmus,36.31343490413436,38.84382078899925,39.593296349925154,11.68571801335854,Tubular,3,1
Haematococcus,6.048603807171913,13.611215823490854,36.13877988742249,8.887675995458038,Tubular,0,1
Scenedesmus,48.23155186797042,85.29581893308922,24.33611477863589,7.068276099471816,V-Shaped,3,5
Spirulina,66.95409197889047,83.61137591491955,30.35422125797232,6.673144179070897,Vertical Column,2,4
Haematococcus,41.6464935929114,86.84793941726832,29.56422273037028,9.590669363568264,Tubular,0,1
Chlorella,7.542266121156174,18.55842829396565,28.604578724420044,4.064065125390263,V-Shaped,1,5
Scenedesmus,32.87019454402642,54.669049415594095,18.456139140851427,7.515722994867537,V-Shaped,3,5
Dunaliella,42.66811929553121,96.5275820061916,31.966502345672428,7.367172230073808,Flat Panel,4,0
Spirulina,120.10633039105288,87.2868156861977,37.0940503864508,11.466635352930778,Tubular,2,1
Dunaliella,44.91837159919006,87.50021680552831,23.42119253617882,8.555859105092734,V-Shaped,4,5
Dunaliella,18.897863382728453,29.156507743452167,16.81436995111777,10.80254166526079,V-Shaped,4,5
Scenedesmus,32.83153565226633,34.861504746082915,27.65876383202031,11.772130854433112,V-Shaped,3,5
Chlorella,31.025526830054957,32.82540648747077,20.63099755838116,9.451680923402176,V-Shaped,1,5
Chlorella,16.56843944924806,30.19322581286374,29.03694859341692,5.487469126995077,Flat Panel,1,0
Dunaliella,19.077665708086585,64.85209870299599,15.564214580059428,4.902865157702098,Vertical Column,4,4
Scenedesmus,64.35835230524,80.553572960752,28.731712333711062,9.986886667428958,V-Shaped,3,5
Scenedesmus,38.90076162145793,60.43138069152911,24.234566189564628,8.046473780738637,V-Shaped,3,5
Chlorella,55.797815703564765,62.68378805118607,23.87114308576645,8.901474757396858,V-Shaped,1,5
Haematococcus,5.352108010976829,17.618387822616608,31.012082328555305,6.07559336854461,V-Shaped,0,5
Spirulina,31.7908859056942,51.05428670078402,35.898387250412696,5.18906572462308,V-Shaped,2,5
Dunaliella,18.96062331065622,46.41883674836952,34.726015105051175,6.807804991408731,V-Shaped,4,5
Haematococcus,43.69998916924924,79.4604645161513,22.3103770971062,10.99917787678341,V-Shaped,0,5
Scenedesmus,6.060845613197202,14.201633790934638,39.73041708551465,5.334637639602103,V-Shaped,3,5
Scenedesmus,59.36776187906603,64.33698597069308,20.96067947383709,11.534532000401246,V-Shaped,3,5
Spirulina,83.57139800807252,87.0030004668007,29.31707039641724,8.00464711558639,V-Shaped,2,5
Haematococcus,10.246894718345953,26.976902178166736,30.76471743271359,7.596791248061899,V-Shaped,0,5
Dunaliella,43.25682817135316,83.93820201007175,20.82611570667181,8.589022863543263,V-Shaped,4,5
Spirulina,29.639319779506412,36.34043011834817,30.771275966127792,6.7966815662751365,Vertical Column,2,4
